device_id,timestamp,current,active_power,reactive_power,ts_id,device_type,device_location,device_brand,device_category,description,synthetic
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:13,0.0906,9.29,7.51,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:14,0.0906,9.29,7.51,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:15,0.2719,34.3,9.1,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:16,0.2854,37.46,9.28,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:17,0.1123,11.32,7.59,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:18,0.1123,11.32,7.59,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:19,0.1123,11.32,7.59,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:20,0.2861,37.57,9.37,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:21,0.2884,37.79,9.38,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:22,0.2884,37.63,9.4,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:23,0.2884,37.63,9.4,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:24,0.2899,37.79,9.39,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:25,0.2899,37.78,9.44,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:26,0.2914,38.0,9.42,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:27,0.2914,38.0,9.42,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:28,0.2929,37.73,9.44,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:29,0.2936,37.95,9.4,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
cac6f86d50f079967a3936d6daeed3763d6f4debcb3e959ae695de1ee38cba51,2022-02-22 12:02:30,0.2921,38.0,9.39,112568,monitor,GB,gigabyte,office,34 inch gaming monitor,1
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:23,0.0059,0.0,-0.04,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:24,0.0059,0.0,-0.04,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:25,0.0059,0.0,-0.04,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:26,0.0059,0.0,-0.04,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:27,0.0059,0.0,-0.04,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:28,0.0059,0.0,-0.04,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:29,0.0059,0.0,-0.04,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:30,0.0059,0.0,-0.07,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:31,0.0059,0.0,-0.07,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:32,0.0059,0.0,-0.07,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:33,0.0059,0.0,-0.07,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:34,0.0059,0.0,-0.09,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:35,0.0059,0.0,-0.08,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:36,0.0059,0.0,-0.05,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:37,0.0059,0.0,-0.09,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:38,0.0059,0.0,-0.09,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:39,0.0059,0.0,-0.09,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:40,0.0059,0.0,-0.09,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:41,0.1003,22.66,-8.58,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:42,0.0996,22.44,-8.61,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:43,0.0996,22.47,-8.55,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:44,0.0996,22.43,-8.57,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:45,0.0996,22.47,-8.6,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:46,0.0996,22.44,-8.6,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:47,0.0996,22.49,-8.6,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:48,0.0996,22.48,-8.57,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:49,0.0996,22.48,-8.57,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:50,0.0996,22.44,-8.6,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:51,0.0996,22.44,-8.6,112569,lamp,GB,Philips,office,filament,0
805e745d0555c515db649dd75864ef191eae85263986874e0f31babae002ee55,2022-09-23 07:35:52,0.0996,22.44,-8.6,112569,lamp,GB,Philips,office,filament,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:00,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:01,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:02,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:03,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:04,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:05,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:06,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:07,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:08,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:09,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:10,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:11,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:12,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:13,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:14,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:15,0.0054,0.0,-0.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:16,1.0556,29.6,-0.46,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:17,0.0171,0.1,4.17,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:18,0.0171,0.0,4.3,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:19,0.0164,0.11,4.27,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:20,0.0164,0.14,4.28,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:21,0.0164,0.14,4.28,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:22,0.0383,2.02,4.12,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:23,0.0226,1.15,4.01,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:24,0.0226,1.18,4.03,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:25,-295609.0,1.26,3.97,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:26,0.0274,1.83,3.98,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:27,0.0274,1.85,3.87,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:28,0.0274,1.85,3.87,112570,tv,GB,LG,office,55 inch 4k ultra,0
9e42d5bf8c34ffa98728c5c975069f8e69b6a415e549f5e278780aa381f1f34d,2022-06-13 02:15:29,0.1102,13.57,3.31,112570,tv,GB,LG,office,55 inch 4k ultra,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:46,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:47,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:48,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:49,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:50,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:51,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:52,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:53,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:54,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:55,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:56,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:57,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:58,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:08:59,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:00,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:02,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:03,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:04,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:05,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:06,0.0067,0.0,-0.01,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:07,0.0314,3.22,0.4,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:08,0.0314,3.22,0.4,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:09,0.0412,5.5,0.79,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:10,0.0419,5.51,0.83,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:11,0.0412,5.44,0.78,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:12,0.0404,5.31,0.78,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:13,0.0419,5.48,0.85,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:14,0.0419,5.48,0.85,112571,charger,GB,apple,home,20w charging brick,0
490440dbf164be9b27ea7091376506db8b4f21cf8879f48477cd2f38f0cab8fc,2022-02-11 16:09:15,0.0404,5.31,0.75,112571,charger,GB,apple,home,20w charging brick,0
